MMSI;Name;Call;Type
477056800;MATSUSAKA;VRDU7;Cargo
636014310;SCF SURGUT;A8SW8;Tanker
565061000;THALASSA DOXA;9V2236;Cargo
538006860;SELINA;V7SF5;Cargo
518100093;BELLIS;E5U3038;Cargo
538003562;RIVERSIDE;V7RQ4;Tanker
636017201;CAP HAMILTON;A8RH6;Cargo
244008000;KARL JAKOB K;PIAD;Cargo
477289500;OCEAN FORTE;VRNZ9;Cargo
565473000;NORTHAMPTON;9VPY3;Cargo
209859000;ASPHALT SUMMER;5BVQ3;Tanker
353506000;TRITON SWAN;H9ZR;Cargo
219148000;ALICE THERESA;OXCZ2;Tanker
215807000;SIDER SUN;9HBM8;Cargo
566383000;MAERSK LOTA;9V9777;Cargo
357364000;CHEMROAD SEA;3FHU9;Tanker
305444000;JOY;V2EI9;Cargo
246399000;ABIS BERGEN;PBPY;Cargo
241352000;MARAN GAS TROY;SVCB8;Tanker
351118000;EVER SHINING;3EYX9;Cargo
370985000;MATRAH;3FRL9;Tanker
257572000;SKS DRIVA;LAIV7;Tanker
310732000;GASLOG GREECE;ZCER6;Tanker
311000231;ANTARES;C6BD4;Tanker
538005324;CELSIUS MUMBAI;V7CU2;Tanker
211881000;SEATROUT;DDPN;Tanker
209696000;RANGER;C4FA2;Cargo
304407000;ULRIKE G.;V2BY9;Cargo
636014514;OCEAN LION;A8UK7;Cargo
235073548;ZAMBEZI STAR;2CKK9;Tanker
305816000;TRINA;V2FV8;Cargo
414070000;TAO HUA HAI;BOUE;Cargo
503018980;HEY JUDE;VJN4752;Pleasure
538002875;SEMIRIO;V7MN4;Cargo
414772000;SHI LONG LING;BPXF;Cargo
273333650;MALACHITE;UBDK2;Cargo
538003558;GENCO COMMODUS;V7RP7;Cargo
248745000;NAVE COSMOS;9HA2495;Tanker
338899000;COMMITMENT;WDE389;Towing(long)
229859000;GORGOYPIKOOS;9HA3669;Cargo
477311500;COSCO HOUSTON;VRKN8;Cargo
636015604;MSC ALTAIR;A8YN2;Cargo
636013946;SANKO INDEPENDENCE;A8QJ9;Tanker
240999000;DELTA KANARIS;SVAY7;Tanker
212314000;PACIFIC ACTION;5BXJ2;Cargo
211378110;HANJIN VIENNA;DIBZ;Cargo
440337000;SKY DUKE;DSNV4;Cargo
240198000;MINERVA ROXANNE;SWSZ;Tanker
240517000;AEGEAN MYTH;SXIQ;Tanker
354094000;ROYAL BREEZE;H9YK;Cargo
205434000;EXCELLENCE;ONBG;Tanker
636090968;HAMMONIA EMDEN;A8IF3;Cargo
538090456;HALIT BEY;V7ZY5;Tanker
356335000;SAIKO;3FYT6;Cargo
408827000;MAYSSAN;A9HX;Cargo
636017246;SERVAL;D5JY8;Cargo
311006800;KENDAL;C6XE9;Tanker
538006224;FRONT BRAGE;V7KS6;Tanker
548860000;MANGAN TRADER I;DUEI;Cargo
248564000;INCE FORTUNE;9HA2416;Cargo
257792000;VINGA;LACP7;Tanker
240611000;IZUMO PRINCESS;SXMB;Tanker
229928000;AL MURAYKH;9HA3725;Cargo
241409000;DILOS;SVCH4;Tanker
564860000;BW RAVEN;9V2924;Tanker
538005894;ECO REVOLUTION;V7HX4;Tanker
566481000;KRIS KIN;9V2739;Tanker
351251000;WATER LILY;3FOL9;Cargo
240958000;DELTA OCEAN;SVAU9;Tanker
304872000;CONSTANTIN S;V2BM7;Cargo
259357000;SKANDI MARSTEIN;LAKZ7;Cargo
305177000;BBC CALIFORNIA;V2DD6;Cargo
231023000;LISTER;OZ2163;Cargo
356833000;BANDIRMA;3FMG5;Tanker
218197000;BUGSIER 9;DFWA2;Towing(long)
232872000;TOPEKA;MPTP3;Cargo
538004216;SUN MASTER;V7VU6;Cargo
636011630;HILWAH;A8AO2;Tanker
636090959;QUEEN ISABELLA;A8IE2;Tanker
245196000;AIGRAN D;PBRK;Tanker
235059382;CMA CGM TARPON;2AGI6;Cargo
244116000;REIMERSWAAL;PGZK;Dredging
311128000;ALCYON;C6RO8;Cargo
311063100;LYRIC POET;C6ZQ5;Cargo
538005485;AQUATA;V7EK7;Cargo
240042000;MARATHA;SWJF;Tanker
256902000;CIELO DI ULSAN;9HA4030;Tanker
636092668;FREDERICIA;D5KA8;Tanker
236644000;SYLVIA;ZDNW2;Cargo
215075000;ASSO ZEJT 1;9HA2631;Tug
235097674;PELICAN OF ITCHEN;MYDG3;Sailing
565168000;NORGAS ORINDA;9V8456;Tanker
356876000;WHITNEY;HOXD;Tanker
518843000;C.ENDEAVOUR;E5U2790;Cargo
235060233;CPO FRANCE;2AJO2;Tanker
246046000;ORION;PHIA;Cargo
566673000;EVER LAUREL;9V9287;Cargo
370642000;LOTUS GAS;3ETQ6;Tanker
538005604;IKAN LEBAN;V7FJ7;Cargo
235050801;STOLT PETREL;MVRC3;Tanker
304469000;EIDER;V2KA;Cargo
240716000;MINERVA JULIE;SYNQ;Tanker
305015000;LADY CLARA;V2CJ2;Cargo
477848800;NEW DREAM;VRNK9;Tanker
566987000;BRIDGEGATE;9V2189;Cargo
211433000;COLOMBO EXPRESS;DIHC;Cargo
211397660;SEALING;DECO;Tanker
236604000;KASSOS;ZDKF2;Tanker
229858000;SEA DUCK;9HA3668;Tanker
314262000;WILSON WAAL;8PUR;Cargo
564570000;ORE MOATIZE;9V9043;Cargo
246171000;SEVERINE;PCMU;Cargo
636092093;INA-LOTTE;A8WR9;Cargo
305260000;SOPHIA;V2DM8;Cargo
636091484;HANS SCHOLL;A8EU8;Tanker
636011280;UNITED SPIRIT;ELYB2;Cargo
371360000;IKAN JENAHAR;3FEQ3;Cargo
357702000;MSC GIOVANNA;3FRB9;Cargo
477770700;COSCO MALAYSIA;VRGV9;Cargo
304665000;BURGTOR;V2OR7;Cargo
368236000;MAERSK PEARY;WHKM;Tanker
432807000;ENERGY HORIZON;7JHS;Tanker
219057000;TINA THERESA;OWEU2;Tanker
215338000;ANUKET PEARL;9HA2703;Tanker
235111759;BERGE K2;2IPS3;Cargo
538006388;MAERSK SALTORO;V7MN3;Cargo
355161000;ANDESGAS;3EOD5;Tanker
441945000;KG ASIA;D8CP;Cargo
311000200;FLUVIUS PLYM;C6AZ5;Cargo
636015744;AGAMEMNON;D5CN6;Cargo
416509000;EVER LUCID;BKIY;Cargo
636092266;SANTA ROSA;A8ZS7;Cargo
351852000;SILVER SOUL;HP3446;Cargo
376207000;BOKA;J8B4647;Cargo
305745000;BLIKUR;V2QM4;Cargo
258366000;STRILMOY;LMYV;Cargo
636015851;VOULA SEAS;D5DD9;Cargo
235107439;CELTIC AMBASSADOR;2HXM5;Cargo
246484000;FLINTERDUIN;PEBT;Cargo
355440000;GLORIOUS SENTOSA;3FQM7;Cargo
305164000;FRAUKE;V2DB9;Cargo
538090271;VIOLETTA;V7LR4;Cargo
311447000;BRAZILIAN REEFER;C6SR8;Cargo
477926300;GENCO AUGUSTUS;VRDD2;Cargo
249621000;FORMENTERA;9HA4317;Cargo
636015658;AFRICAN JUNIPER;D5CB8;Cargo
538090148;BELLAVIA;V7HB5;Cargo
245645000;LARGO;PFNC;Cargo
311045500;AKNOUL;C6YU5;Cargo
236401000;SARNIA CHERIE;ZDHZ8;Tanker
311603000;NAT-GEO ORION;C6TE3;Passenger
229107000;AMIKO;9HA3075;Cargo
240995000;NICOLAOS;SVAY3;Tanker
244321000;TUNA;PHBX;Cargo
245198000;BIT REDO;PBHK;Tanker
246302000;ADRIATICBORG;PCJT;Cargo
273116000;MEKHANIK KRASKOVSKIY;UFHZ;Cargo
248483000;ATLANTIS ALMERIA;9HA2382;Tanker
370095000;LADY ROSEBAY;3FJA8;Cargo
304944000;ALREK;V2BW4;Cargo
477686800;JOSCO DEZHOU;VRMU6;Cargo
240245000;AEGEAN DIGNITY;SXVC;Tanker
229534000;LA LANDRIAIS;9HA3386;Cargo
636013026;BLOOM;A8KC2;Tanker
477305600;SPRING BREEZE;VRLH2;Cargo
314193000;WILSON GRIMSBY;8PSB;Cargo
220298000;NORDIC MARIANNE;OUPM2;Tanker
247088200;COSTA MEDITERRANEA;IBCF;Passenger
273428440;VTN-2;UBUE7;Tanker
273314210;VOLGO-BALT 136;UBNL;Cargo
244218000;RIMINI;PHJC;Cargo
538004285;CAPE DALY;V7SZ4;Tanker
250002434;ARKLOW MOOR;EILM3;Cargo
271000251;M T PAZAR;TCMC;Tanker
305772000;STADE;V2QH3;Cargo
371060000;DIVINE ACE;3FEM7;Cargo
306431000;SUSANNE;PJNH;Cargo
311000167;KAVERI SPIRIT;C6WK2;Tanker
355194000;MSC  JORDAN;HPMK;Cargo
538002565;YASA FORTUNE;V7JS3;Cargo
636092653;NORTH QUAY;D5JD6;Cargo
235076692;GRAMPIAN ENDURANCE;2CXZ9;SAR
538002376;BALTIC COUGAR;V7AA2;Cargo
636012377;ALRAR;A8FD2;Tanker
241260000;OLYMPIC LOYALTY II;SVBT3;Tanker
250002173;ARKLOW FERN;EIJW5;Cargo
249993000;BESIKTAS PERA;9HA2115;Tanker
245334000;SEA SHANNON;PCEF;Cargo
236002000;ST.PAULI;ZDFJ3;Cargo
477593500;GENCO SURPRISE;VRCF9;Cargo
538005401;STI HACKNEY;V7DM6;Tanker
248792000;ATLANTIS ALDABRA;9HA2517;Tanker
354031000;CARIBANA EXPRESS;HPIN;Cargo
259924000;HOEGH SINGAPORE;LAJT7;Cargo
219392000;NJORD VIKING;OUVT2;Tug
247228200;VALCADORE;ICIA;Tanker
255805666;NORTHERN PROMOTION;CQGQ;Cargo
319913000;SANDERLING ACE;ZCTI7;Cargo
305399000;CEMISLE;V2EE4;Cargo
304922000;JSP RIDER;V2BT5;Cargo
256699000;ADAFERA;9HAQ9;Tanker
209664000;SOLYMAR;P3WG9;Cargo
352822000;NYK ORION;3EPU6;Cargo
538004996;MYRTO;V7AH5;Cargo
477786500;ATLANTIC QUEEN;VRGZ3;Tanker
256149000;SC CONNECTOR;9HA3834;Cargo
273340850;ANATOLIY SIDENKO;UBPL3;Cargo
636012381;NS CHALLENGER;A8FD6;Tanker
353956000;GAZ UNITY;HOEJ;Tanker
319017500;STOLT BRELAND;ZCXH;Tanker
304995000;SIRIUS;V2QB3;Cargo
305631000;OSTBENSE;V2FC5;Cargo
477968800;GENCO TITUS;VRDI7;Cargo
249534000;SICHEM OSPREY;9HTP9;Tanker
403509001;NCC SUDAIR;HZDE;Tanker
565942000;ORE MANGARATIBA;9V9061;Cargo
477067600;SEA DELTA;VRNP7;Tanker
246530000;RIJNBORG;PHFZ;Cargo
235112065;STOLT OSPREY;2IQY7;Tanker
357380000;MAIRA;3FHC3;Cargo
248223000;TIGER;9HA2271;Cargo
311000358;BTG DENALI;C6BT4;Cargo
636090890;FRONT COMMODORE;A8HH6;Tanker
477554000;SAGA BEIJA-FLOR;VRVN8;Cargo
636091626;SEALAND GUAYAQUIL;A8QP3;Cargo
249392000;TEVFIK BEY;9HQY9;Cargo
538005856;GLOVIS SOLOMON;V7HP9;Cargo
477982700;EMERALD STAR;VREW5;Cargo
351079000;SEATTLE SLEW;3FMN9;Cargo
416481000;EVER LIVEN;BKIE;Cargo
219821000;SKAGEN MAERSK;OYOS2;Cargo
636015875;DORIC PIONEER;D5DG8;Tanker
230226000;SHIPPER;OJDM;Cargo
538003015;GENCO PYRENEES;V7KB5;Cargo
538004287;STELLAR JOURNEY;V7WF6;Cargo
236111884;PAGNA;ZDNC5;Cargo
441739000;STO VIOLET;DSQW9;Tanker
412118000;LE CONG;BOKU;Cargo
211387390;BERLIN EXPRESS;DGHX;Cargo
370896000;FRANBO PROSPECT;3FCJ7;Cargo
237928000;ERIKOUSSA;SVGV;Tanker
248610000;MARAN CAPELLA;9HA2434;Tanker
566776000;EAGLE VANCOUVER;9VFF9;Tanker
352484000;CHUETSU DREAM;3FBO7;Cargo
477948200;SITC JIANGSU;VROF5;Cargo
636014327;ABIGAIL N;A8TC7;Cargo
636015665;MSC ALBANY;D5CC8;Cargo
219629000;MARGRETHE MAERSK;OWYZ2;Cargo
636012294;FORMOSABULK CLEMENT;A8EN9;Cargo
256275000;MINITANK FIVE;9HQB8;Tanker
477387700;DA YU XIA;VRHT5;Cargo
373553000;LONG GLORY;3EYI3;Cargo
563916000;KOTA RANCAK;S6BH8;Cargo
219425000;NAUTILUS;OUYX2;Tanker
371310000;PHOENIX 1;H3VV;Cargo
372618000;TAIGA;3EJT8;Tanker
305840000;BF MELODY;V2FX6;Cargo
219458000;SELANDIA SEAWAYS;OWLH2;Cargo
636016338;ELPIS;D5FQ4;Cargo
215361000;ANL DILI TRADER;9HA2710;Cargo
271002656;TOLGA TOMBA;TCTL4;Cargo
275336000;NATO WARSHIP M04;YLNV;Military
352500000;OCEAN PROCEED;3EQP7;Cargo
304011009;BOUNDER;V2AU3;Cargo
212865000;CMA CGM MATISSE;5BAD2;Cargo
271044166;MAXIMOS A;TCA3531;Cargo
355806000;TRITON HAWK;3FPP2;Cargo
228059600;HAKATA;FISJ;Tanker
229004000;ADFINES SEA;9HA2981;Tanker
256784000;MT BOMAR MARS;9HCM9;Tanker
372613000;GRAND CHAMPION;3EOR3;Cargo
311000374;CRATIS;C6BV3;Tanker
356070000;RICH OCEAN 9;H3OE;Cargo
245169000;PANTA RHEI;PBRB;Cargo
220506000;BIRTHE BRES;OXPX2;Cargo
538006544;TRF MONGSTAD;V7OE9;Tanker
246443000;ALANA EVITA;PBRU;Cargo
211845000;CONTAINERSHIPS 8;DDAF2;Cargo
538003360;MESAIMEER;V7QG8;Tanker
273349470;DARINA;UBUL4;Cargo
636091199;VIKTORIA WULFF;A8KO3;Cargo
220598000;GERDA MAERSK;OUJS2;Cargo
256681000;LAGUEPE;9HAI9;Cargo
229632000;CIELO DI GAETA;9HA3467;Tanker
432495000;ENERGY ADVANCE;7JAA;Tanker
376639000;THE EXPLORER;J8B3625;Dredging
249111000;CAPRI;9HKW9;Cargo
215771000;MAINE TRADER;9HZX7;Cargo
273337250;NOVOPOLYE;UHAQ;Cargo
370990000;STAR OF SAWARA;3FZT2;Cargo
224593000;PASIO PER FORMENTERA;ECAC;Passenger
538004642;FEDERAL SATSUKI;V7YE6;Cargo
304146000;KARIN LEHMANN;V2BC9;Cargo
440047000;HAERIM;6LTW;Law Enforcement
431127000;NOBLE SALUTE;7JSP;Cargo
230656000;MARTTA VG;OJRE;Cargo
538003514;FEDERAL MARGAREE;V7RI7;Cargo
636090980;HANSA LIMBURG;A8IH6;Cargo
477978100;DARYA LOK;VRKQ7;Cargo
250000040;ARKLOW RAINBOW;EICL;Cargo
205465000;FAST JEF;ONEE;Cargo
273441770;CHARA;UITD;Cargo
305672000;NORMA;V2FG9;Cargo
273111100;FEDOR VARAKSIN;UCKU;Cargo
636012814;VLADIMIR TIKHONOV;A8IA6;Tanker
235059768;NICOLE C;2AHU4;Cargo
565452000;BOW ASIA;9VAA8;Tanker
241149000;ANANGEL GLORY;SVBK7;Cargo
351188000;OCEAN CLARION;3FOS9;Cargo
352209000;PROTEO;3FCV3;Tanker
244482000;ANNIKA BENITA;PHDB;Cargo
538005700;INTERLINK ACTIVITY;V7GE5;Cargo
538003317;REECON WOLF;V7PZ3;Cargo
273387100;SIBIRSKIY-2115;UHNT;Cargo
258915000;YARA KARA;LAXT7;Tanker
353003000;SPRING BRAVE;3ENV4;Cargo
636016272;VIRGO SUN;D5FI3;Tanker
356571000;ANDROMEDA LEADER;H8XD;Cargo
373534000;SANTA URSULA;3FDB8;Cargo
352019000;GAZ CENTURY;H9NS;Tanker
636092217;TANJA JACOB;A8YR7;Tanker
477004500;SEA LAND METEOR;VRMD6;Cargo
257654000;ISABELITA;LAJY7;Cargo
240561000;CAP CHARLES;SXVV;Tanker
212438000;PEDHOULAS CHERRY;5BFD4;Cargo
636016668;COYHAIQUE;D5HF5;Cargo
219849000;CALORIUS;OWQX2;Tug
235102851;TEAL BAY;2HDY3;Cargo
477435400;MAGSENGER 6;VRIK7;Cargo
538003323;AUTUMN;V7QA6;Tanker
538006113;ETOILE;V7JW2;Cargo
209850000;ANDROMEDA J;5BKR3;Cargo
413762000;TIAN XING HE;BQBI;Cargo
212240000;BALTIC MONARCH;C4KA2;Tanker
241084000;AEOLIAN HERITAGE;SVBF4;Cargo
228340900;CMA CGM LA TRAVIATA;FMFT;Cargo
235076731;SAN FERNANDO;2CYD8;Tanker
538005657;DONG-A GLAUCOS;V7DB3;Cargo
636015005;STOLT OCELOT;A8YA2;Tanker
370273000;MSC NURIA;3ESE2;Cargo
218538000;SANTA BARBARA;DIXP2;Cargo
256832000;PORTOROZ;9HA2942;Cargo
355140000;SEABISCUIT;3EBI5;Cargo
245017000;EEMS TRANSPORTER;PHBC;Cargo
258072000;BOA JARL;LDSE;Tug
219850000;JOULIUS;OWQY2;Tug
273386130;ARCTICA-1;UBDO8;Cargo
248540000;GLYFADA;9HIT6;Cargo
538006339;MAESTRO DIAMOND;V7MB2;Cargo
256584000;SEFERIS;9HXX8;Cargo
636013960;NIBAN;A8QM2;Tanker
636015008;LAMBAY;A8YA6;Cargo
357270000;GLORY SUMMIT;3FEP9;Cargo
236668000;KEY WEST;ZDPF7;Tanker
374084000;SCARLET ALBATROSS;3EWY2;Cargo
356013000;ZHONGHAI;3FXG5;Cargo
235089287;HIGHLAND DUKE;2EYX9;Cargo
338227000;OHIO;WOHN;Tanker
373119000;HELSINKI BRIDGE;3FIW4;Cargo
636091255;HAMMONIA BEROLINA;A8LE3;Cargo
215676000;ORDU;9HA2780;Cargo
236617000;TASMAN;ZDKI2;Cargo
565142000;CLOVER COLOSSUS;9V3387;Cargo
373662000;BALSA 87;3EWS;Cargo
271043165;ULUSOY-15;TCUP4;Cargo
353332000;LAVENDER ACE;3FFS3;Cargo
248888000;TRANS EMERALD;9HA2565;Tanker
311697000;MORNING CALM;C6TM5;Cargo
432719000;ATLANTIC TIGER;7JFT;Cargo
227360000;KLONDYKE;FHPJ;Fishing
352744000;CRANE ARIEL;3FWS8;Tanker
259082000;RIBERA DUERO KNUTSEN;LAHM7;Tanker
255805750;HAMMONIA BAVARIA;CQCA;Cargo
563526000;SARI INDAH;9V2273;Cargo
538005528;MOEN ISLAND;V7ES7;Cargo
240447000;AMALTHEA;SYGJ;Tanker
310531000;EMERALD PRINCESS;ZCDP8;Passenger
538004002;FUJI GALAXY;V7UF2;Tanker
372221000;M.V NAVIOS APOLLON;3FFW2;Cargo
538004580;CAP DOUKATO;V7XV4;Cargo
413141000;XIN SHAN TOU;BPBO;Cargo
353135000;CLIPPER TRITON;3FSC3;Cargo
538005016;PALANCA SYDNEY;V7AK6;Tanker
538005013;PRINCIMAR COURAGE;V7AJ8;Tanker
244074000;WYLDE SWAN;PIWS;Sailing
247303300;ALESSANDRO VOLTA;ICQI;Tanker
235068802;SD VICTORIA;2BRX2;Support
371956000;SHARPNES;3FXY8;Cargo
255804340;HARBOUR PIONEER;CQNZ;Tanker
566828000;WAN HAI 515;9V7581;Cargo
636016587;KRITI SFAKIA;D5GW7;Tanker
309518000;GRIMSTAD;C6WG9;Tanker
304682000;MAGDALENA;V2PG8;Cargo
235092455;BERGE JAYA;2FMJ3;Cargo
477958500;ANTWERP;VRDG3;Cargo
319489000;STOLT INNOVATION;ZCSP7;Tanker
244830183;SEFARINA;PCYZ;Tanker
563455000;MAERSK BULAN;9V7693;Cargo
255805859;MSC ANTONELLA;CQZF;Cargo
338078000;MAERSK ATLANTA;WNTL;Cargo
477759800;ANNIKA N;VRIN4;Cargo
304768000;SKY VITA;V2PU8;Cargo
373157000;JILDA;3FAG5;Cargo
357106000;MSC DIEGO;3FZP8;Cargo
563934000;HOEGH KUNSAN;9VJO;Cargo
236111974;ATLANTIC WIND;ZDNM4;Tanker
563483000;PICO BASILE;9V5042;Tanker
311025900;HYUNDAI FRONTIER;C6XY5;Cargo
256934000;NORDIC THERESA;9HGA9;Tanker
304616000;CONGER;V2OO5;Cargo
215410000;AZERBAIJAN;9HKT7;Tanker
247294700;EUROCARGO MALTA;IBKU;Cargo
273358260;SVYATITEL ALEKSIY;UBJI8;Cargo
538006002;SBI LYRA;V7IV7;Cargo
310624000;QUEEN VICTORIA;ZCEF3;Passenger
477669500;HONEY ISLAND;VRPT5;Cargo
305160000;BBC VERMONT;V2DB5;Cargo
247353200;CAROLINE A;IBGF;Tanker
246793000;ESTIME;PCKL;Cargo
247069600;LUCA IEVOLI;IBFD;Tanker
636092451;RIO DE LA PLATA;D5CT8;Cargo
232003642;RONEZ;GCJP;Cargo
538003879;STATIA EXPRESS;V7TT3;Tug
244642000;DONAU;PBVI;Cargo
266260000;FAUST;SLKQ;Cargo
636011792;PREMIUM DO BRASIL;A8BL4;Cargo
351827000;CROWN SAPPHIRE;3FYV7;Cargo
244710091;ARKLOW VALIANT;PBRP;Cargo
311009600;GREEN FREEZER;C6XH4;Cargo
271043795;EMMA A;TCA3098;Cargo
210349000;PEDHOULAS MERCHANT;C4JL2;Cargo
258681000;BIMI;LAXO7;Cargo
371709000;APOLLO BULKER;3FBC6;Cargo
229741000;ACHAT;9HA3568;Cargo
477213700;DA CUI YUN;VRIM3;Cargo
477188800;M.V.GOLDEN PEARL;VRMI8;Cargo
314416000;JUMBO;8PAJ8;Cargo
567097000;MOOKDA NAREE;HSIM;Cargo
244730469;LADY ADELE;PBEW;Cargo
240951000;SUPERFAST II;IZ7GEG;Passenger
354252000;GRAND ACE10;3EPV8;Tanker
538003974;KINGFISHER;V7UL8;Cargo
352525000;GAZ FIDELITY;HOFK;Tanker
214182422;MELA;ERXV;Tanker
235070466;VICTORIA KOSAN;2BYK3;Tanker
311000088;BBS SURF;C6AM5;Cargo
440799000;C.MARCH;DSOK4;Cargo
431168000;SHINCHI MARU;7JUB;Cargo
477195800;JAMAICA BAY;VRMC9;Cargo
275462000;RIX ALLIANCE;YLKS;Cargo
636016278;BALTIC PIONEER;A8JI2;Cargo
355087000;NYK LIBRA;HOJY;Cargo
244163000;RAINBOW WARRIOR;PF7197;Sailing
538005195;MARTO;V7BT5;Cargo
259578000;SUBSEA VIKING;LJJL;Cargo
257758000;TAMERLANE;LAQU5;Cargo
304677000;ALESSANDRA LEHMANN;V2OS4;Cargo
667243000;VOLGO_BALT_179;9LC2022;Cargo
538006367;BOMAR JUPITER;V7MJ2;Tanker
373478000;PACIFIC STREAM;HO7956;Tanker
354709000;KMARIN GENOA;3FPE8;Cargo
311832000;WARMIA;C6TY2;Cargo
566219000;KOTA CARUM;9V9338;Cargo
258500000;RICHARD WITH;LGWH;Passenger
209666000;SILVER;5BNC3;Cargo
538004378;PAN KRISTINE;V7WS2;Cargo
477519100;SEACLIPPER;VRME9;Tanker
511107000;TYUMEN 2;T8A2065;Cargo
353445000;LADY GIOVI;3ENL5;Cargo
371074000;ACACIA BULKER;3EAW7;Cargo
566641000;UNITED GALAXY;9V9986;Cargo
229326000;LOWLANDS BOREAS;9HA3235;Cargo
319693000;HAMPSHIRE 2;ZGCI8;Pleasure
375138000;NORTH STAR;J8VE2;Cargo
477167500;UNISON POWER;VRJI3;Cargo
370785000;CAPTAIN ANDREADIS;3FPI4;Cargo
240971000;UNITED IDEAL;SVAW6;Tanker
477257700;FORTUNE SUN;VRMS8;Cargo
258960000;BOW SAGA;LADM7;Tanker
273339630;GELIUS 3;UBYF5;Cargo
240593000;SPYROS;SWXJ;Tanker
356284000;LAUREN;HORJ;Tanker
564458000;TORM ALEXANDRA;9V2614;Tanker
477099600;BERGE NINGBO;VRBQ2;Tanker
636015946;NAVIGATOR GALAXY;D5DQ4;Tanker
565311000;STARDUST;9VHV2;Tanker
310529000;ORIANA;ZCDU9;Passenger
636013375;ATHINA;A8MM7;Tanker
235110248;HELEN MARY;2IJJ3;Tug
538004968;ARDMORE SEAVENTURE;V7AD2;Tanker
310263000;SNOWDON;ZCBV6;Cargo
235112571;STOLT SEAGULL;2ITA2;Tanker
477493200;JOSCO RUNZHOU;VRIH5;Cargo
441426000;ST GLORY;DSPR3;Cargo
636017430;DORIC JAVELIN;D5KX5;Cargo
235089334;BERGE ENTERPRISE;2EZE6;Cargo
636016611;BLUE RIVER;D5GZ5;Tanker
371364000;DIRECTION SW;3FWJ8;Cargo
244678000;THUN GARLAND;PBLW;Tanker
211718360;JUTLAND;DFZX;Cargo
477220100;NYK HYPERION;VRME7;Cargo
354854000;MOM RAYME;3EVS8;Cargo
310652000;GASLOG SANTIAGO;ZCEH5;Tanker
563505000;STELLA BELINDA;S6NY5;Cargo
371134000;DONG-A LETO;3FNW7;Cargo
525009047;MT.SINAR JOHOR;PMMS;Tanker
636014410;APL TURKEY;A8TR2;Cargo
636091977;PAROS;A8VC2;Cargo
377549000;AGOT;J8B5351;Cargo
232157000;BRITISH CYGNET;MGSG6;Tanker
311063300;PRIDE OF YORK;C6ZQ7;Passenger
356619000;GLOBAL ENDEAVOR;3EOJ9;Cargo
636014623;CORRIDO;A8VL4;Tanker
311938000;ANMI;C6UJ8;Cargo
372653000;SUN APOLLON;3FYE;Tanker
419730000;PRABHU MIHIKAA;AUWJ;Cargo
372983000;DREAM ORCHID;3FPB;Cargo
353772000;CHEM VENUS;HOIX;Tanker
354533000;GOLDEN GION;3FVW5;Tanker
370587000;HENRY HUDSON BRIDGE;3ETK4;Cargo
565639000;TORM NECHES;9VVK9;Tanker
636013437;DERBY D;A8MY7;Cargo
538003600;CARY RICKMERS;V7RY2;Cargo
311000103;HOEGH AMSTERDAM;C6AO4;Cargo
374766000;MSC CLARA;3FZW9;Cargo
352801000;FREEDOM ACE;H9BS;Cargo
354527000;AFRICAN TEIST;3EVP5;Cargo
209792000;STEFAN SIBUM;5BQX3;Cargo
356188000;POAVOSA WISDOM VIII;3EWQ5;Cargo
244790685;EN AVANT 20;PCUZ;Tug
538003767;CORONA OPTIMUM;V7TA8;Cargo
563640000;CAPE VERDE;9V2304;Cargo
356541000;VICTORIOUS ACE;3FTR4;Cargo
538004625;WOOJONG;V7YC3;Tanker
636092260;NINA MARIE;A8ZN7;Cargo
244848000;DONAUGRACHT;PBSY;Cargo
413055620;XIANG YUN KOU;BQCW;Cargo
636016742;TREASURE;D5HO2;Cargo
236260000;APATURA;ZDGL7;Tanker
245745000;SLINGEBORG;PCHB;Cargo
636017133;DAYTONA BEACH;D5JL6;Cargo
305288000;SYLVIA;V2DP2;Cargo
353083000;CITY OFST.PETERSBURG;3FIM5;Cargo
311538000;THEO T;C6SY5;Tanker
477737600;YM WELLNESS;VROO3;Cargo
246782000;ENNIO MARNIX;PCJX;Cargo
636092659;NORIENT SATURN;D5JP2;Tanker
256802000;CHEMICAL MASTER;9HA4011;Tanker
311734000;MAJESTY OF THE SEAS;C6FZ8;Passenger
354215000;CARNIVAL PRIDE;H3VU;Passenger
229020000;AMURSKIY ZALIV;9HA2996;Cargo
305681000;ARNE;V2FI2;Cargo
229448000;HELGA;9HA3336;Tanker
235052314;CMA CGM HOMERE;MQBL6;Cargo
366562000;MANOA;KDBG;Cargo
235112981;STOLT JAEGER;2IUV5;Tanker
477552900;SAFMARINE NAKURU;VRKZ8;Cargo
309998000;ARCTIC VOYAGER;C6VL2;Tanker
664296000;SEYCHELLES PROGRESS;S7TQ;Tanker
538006038;STI ALEXIS;V7JD6;Tanker
538002402;BANASTAR;V7IL7;Tanker
477065500;SONG SHAN;VRMP9;Cargo
564289000;CRIMSON MONARCH;9V2242;Cargo
538004740;MAPLE STAR;V7YV3;Cargo
228067700;F V PLAYA DE TUYA;FIUW;Fishing
477634700;ZIM NEW YORK;VRGA7;Cargo
205606000;BREUGHDG:0;ORQE;Dredging
566796000;APL TEMASEK;S6LT9;Cargo
412535000;SHEN HUA 503;BRMB;Cargo
440978000;KEOYOUNG STAR;DSPH2;Tanker
538002778;SALACGRIVA;V7LO6;Tanker
215705000;HOPE A;9HUZ7;Tanker
